ID,Company,Type,Infrastructure,Type Infrastructure,City,Zip Code,Location,Address,Latitude,Longitude,Company_raw,Type_raw,Infrastructure_raw,Type Infrastructure_raw,City_raw,Location_raw,Address_raw,Zip Code_raw,Import_Source,Import_Classification,Data_Quality_Flag,Record_Service_Type_Code,Record_Service_Type_Name,Type_Group_Code,Type_Group_Name,Company_Normalized,Location_Normalized,Address_Normalized,Location_Cluster_ID,Cluster_Record_Count,Cluster_Company_Count,Has_Locker,Has_PUDO,Has_Click_Collect,Has_Distribution_Center,Has_Last_Mile_Station,Has_Warehouse,Has_Convenience_Store,Has_Unknown,Cluster_Service_Type_Code,Cluster_Service_Type_Name,Cluster_Sharing_Type_Code,Cluster_Sharing_Type_Name,Cluster_Diameter_m,Cluster_Spatial_Confidence_Code,Cluster_Spatial_Confidence_Name,Cluster_Companies,Cluster_Review_Required
1250,SEUR,Convenience Stores,Privada,Kiosk,Barcelona,8036,Open Super Fresco,"Carrer del Rosselló, 145",41.3887420773239,2.15065049111259,SEUR,Convenience stores,Private,Kiosk,Barcelona,Open Super Fresco,"Carrer del Rosselló, 145",8036,,,,7,Convenience Store,1,PUDO,SEUR,OPEN SUPER FRESCO,CARRER DEL ROSSELLO 145,BAR_LOC_000718,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",2.53,1,High,Amazon | SEUR,False
1251,SEUR,Convenience Stores,Privada,Kiosk,Barcelona,8036,I-Mobile,"Carrer de Casanova, 119",41.3880247808657,2.15529020537832,SEUR,Convenience stores,Private,Kiosk,Barcelona,I-Mobile,"Carrer de Casanova, 119",8036,,,,7,Convenience Store,1,PUDO,SEUR,I MOBILE,CARRER DE CASANOVA 119,BAR_LOC_000991,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,SEUR,False
1252,SEUR,Locker,Privada,Supermarket,Barcelona,8037,Seur Lockers Caprabo Baile,"Carrer de Bailèn, 161",41.4005565463856,2.16581102000115,SEUR,Lockers,Private,Supermarket,Barcelona,Seur Lockers Caprabo Baile,"Carrer de Bailèn, 161",8037,,,,1,Locker,1,PUDO,SEUR,SEUR LOCKERS CAPRABO BAILE,CARRER DE BAILEN 161,BAR_LOC_000992,3,3,True,False,True,False,False,False,True,False,7,Multiple services,4,"Multiple companies, multiple services",30.9,3,Review,Pudo | SEUR | UPS,True
1253,SEUR,Convenience Stores,Privada,Premises,Barcelona,8037,Estanc 160 Barcelona,"Pg. de St. Joan, 151",41.4020416540506,2.16573872882988,SEUR,Convenience stores,Private,Premises,Barcelona,Estanc 160 Barcelona,"Pg. de St. Joan, 151",8037,,,,7,Convenience Store,1,PUDO,SEUR,ESTANC 160 BARCELONA,PG DE ST JOAN 151,BAR_LOC_000993,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",24.26,2,Medium,Nacex | SEUR,False
1254,SEUR,Locker,Privada,Parking,Barcelona,8037,Seur Lockers Pkn Saba Pau,"C. de Pau Claris, 174",41.3957897166473,2.16365934729735,SEUR,Lockers,Private,Parking,Barcelona,Seur Lockers Pkn Saba Pau,"C. de Pau Claris, 174",8037,,,,1,Locker,1,PUDO,SEUR,SEUR LOCKERS PKN SABA PAU,C DE PAU CLARIS 174,BAR_LOC_000062,4,4,True,False,True,False,False,False,False,False,7,Multiple services,4,"Multiple companies, multiple services",21.5,2,Medium,Amazon | InPost | Pudo | SEUR,False
1255,SEUR,Locker,Privada,Service Station,Barcelona,8038,Seur Lockers Galp Pz Cerda,"Pg. de la Zona Franca, 221",41.3629394442068,2.13698609249662,SEUR,Lockers,Private,Service Station,Barcelona,Seur Lockers Galp Pz Cerda,"Pg. de la Zona Franca, 221",8038,,,,1,Locker,1,PUDO,SEUR,SEUR LOCKERS GALP PZ CERDA,PG DE LA ZONA FRANCA 221,BAR_LOC_000351,3,3,True,False,False,False,False,False,True,False,7,Multiple services,4,"Multiple companies, multiple services",25.94,2,Medium,InPost | SEUR | UPS,False
1256,SEUR,Convenience Stores,Privada,Premises,Barcelona,8038,Estanco Mare De Deu,"Carrer de la Mare de Déu de Port, 321",41.3615744257498,2.13964787366946,SEUR,Convenience stores,Private,Premises,Barcelona,Estanco Mare De Deu,"Carrer de la Mare de Déu de Port, 321",8038,,,,7,Convenience Store,1,PUDO,SEUR,ESTANCO MARE DE DEU,CARRER DE LA MARE DE DEU DE PORT 321,BAR_LOC_000994,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,SEUR,False
1257,SEUR,Locker,Privada,Premises,Barcelona,8038,Seur Lockers Electro Outle,"C/ de los Altos Hornos, 78",41.3594220535593,2.14187429110972,SEUR,Lockers,Private,Premises,Barcelona,Seur Lockers Electro Outle,"C/ de los Altos Hornos, 78",8038,,,,1,Locker,1,PUDO,SEUR,SEUR LOCKERS ELECTRO OUTLE,C DE LOS ALTOS HORNOS 78,BAR_LOC_000995,6,5,True,False,False,False,False,False,True,False,7,Multiple services,4,"Multiple companies, multiple services",63.77,3,Review,Celeritas | Ctt Express | Gls | SEUR | UPS,True
1258,SEUR,Convenience Stores,Privada,Premises,Barcelona,8038,Toner Zona Franca,"C/ de los Altos Hornos, 73",41.359587493794,2.14166947681194,SEUR,Convenience stores,Private,Premises,Barcelona,Toner Zona Franca,"C/ de los Altos Hornos, 73",8038,,,,7,Convenience Store,1,PUDO,SEUR,TONER ZONA FRANCA,C DE LOS ALTOS HORNOS 73,BAR_LOC_000995,6,5,True,False,False,False,False,False,True,False,7,Multiple services,4,"Multiple companies, multiple services",63.77,3,Review,Celeritas | Ctt Express | Gls | SEUR | UPS,True
1259,SEUR,Convenience Stores,Privada,Premises,Barcelona,8038,Sea Turtle Home,"Carrer de la Mineria, 54",41.3670092818913,2.14011919079463,SEUR,Convenience stores,Private,Premises,Barcelona,Sea Turtle Home,"Carrer de la Mineria, 54",8038,,,,7,Convenience Store,1,PUDO,SEUR,SEA TURTLE HOME,CARRER DE LA MINERIA 54,BAR_LOC_000996,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",21.49,2,Medium,SEUR | UPS,False
1260,SEUR,Convenience Stores,Privada,Premises,Barcelona,8038,Estanco Zona Franca 295,"Carrer de la Foneria, 25",41.3605308308581,2.1375707581096,SEUR,Convenience stores,Private,Premises,Barcelona,Estanco Zona Franca 295,"Carrer de la Foneria, 25",8038,,,,7,Convenience Store,1,PUDO,SEUR,ESTANCO ZONA FRANCA 295,CARRER DE LA FONERIA 25,BAR_LOC_000997,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,SEUR,False
1261,SEUR,Locker,Privada,Mall,Barcelona,8039,Seur Lockers Maremagnum,"Moll d'Espanya, 5",41.3752205069295,2.18288418922067,SEUR,Lockers,Private,Mall,Barcelona,Seur Lockers Maremagnum,"Moll d'Espanya, 5",8039,,,,1,Locker,1,PUDO,SEUR,SEUR LOCKERS MAREMAGNUM,MOLL D ESPANYA 5,BAR_LOC_000998,2,2,True,False,False,False,False,False,True,False,7,Multiple services,4,"Multiple companies, multiple services",2.53,1,High,SEUR | UPS,False
1262,SEUR,Lsp Pudos,Privada,Logistics Center,Barcelona,8004,Centro Logístico Seur,"Av. del Paral·lel, 173",41.3214941077662,2.1422713573357,SEUR,LSP PUDOs,Private,Logistics center,Barcelona,Centro Logístico Seur,"Av. del Paral·lel, 173",8004,,,,2,PUDO,1,PUDO,SEUR,CENTRO LOGISTICO SEUR,AV DEL PARAL LEL 173,BAR_LOC_000999,1,1,False,True,False,False,False,False,False,False,2,PUDO only,1,Single record,0.0,1,High,SEUR,False
1263,SEUR,Lsp Pudos,Privada,Premises,Barcelona,8820,Seur Pickup Parcelshop,"Carrer Cal Fernando, 25",41.3199565480038,2.1368567192355,SEUR,LSP PUDOs,Private,Premises,Barcelona,Seur Pickup Parcelshop,"Carrer Cal Fernando, 25",8820,,,,2,PUDO,1,PUDO,SEUR,SEUR PICKUP PARCELSHOP,CARRER CAL FERNANDO 25,BAR_LOC_001000,1,1,False,True,False,False,False,False,False,False,2,PUDO only,1,Single record,0.0,1,High,SEUR,False
1264,SEUR,Lsp Pudos,Privada,Logistics Center,Barcelona,8040,Centro Logístico Seur,"Carrer de l'Atlàntic, 124-126",41.3289671512117,2.14137047311114,SEUR,LSP PUDOs,Private,Logistics center,Barcelona,Centro Logístico Seur,"Carrer de l'Atlàntic, 124-126",8040,,,,2,PUDO,1,PUDO,SEUR,CENTRO LOGISTICO SEUR,CARRER DE L ATLANTIC 124 126,BAR_LOC_001001,1,1,False,True,False,False,False,False,False,False,2,PUDO only,1,Single record,0.0,1,High,SEUR,False
1265,SEUR,Locker,Privada,Service Station,Barcelona,8930,Seur Locker Cepsa Forum,C/ de Llull S/N,41.402783492944,2.20423767031425,SEUR,Lockers,Private,Service Station,Barcelona,Seur Locker Cepsa Forum,C/ de Llull S/N,8930,,,,1,Locker,1,PUDO,SEUR,SEUR LOCKER CEPSA FORUM,C DE LLULL S N,BAR_LOC_001002,1,1,True,False,False,False,False,False,False,False,1,Locker only,1,Single record,0.0,1,High,SEUR,False
1266,SEUR,Convenience Stores,Privada,Premises,Barcelona,8930,Estanco 5,"Avinguda de la Platja, 22",41.4273956058841,2.22522938540414,SEUR,Convenience stores,Private,Premises,Barcelona,Estanco 5,"Avinguda de la Platja, 22",8930,,,,7,Convenience Store,1,PUDO,SEUR,ESTANCO 5,AVINGUDA DE LA PLATJA 22,BAR_LOC_001003,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,SEUR,False
1267,SEUR,Convenience Stores,Privada,Premises,Barcelona,8930,Anroled,"Carrer de Mossèn Cinto Verdaguer, 13",41.4313139830571,2.21957820059502,SEUR,Convenience stores,Private,Premises,Barcelona,Anroled,"Carrer de Mossèn Cinto Verdaguer, 13",8930,,,,7,Convenience Store,1,PUDO,SEUR,ANROLED,CARRER DE MOSSEN CINTO VERDAGUER 13,BAR_LOC_001004,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",2.82,1,High,Ctt Express | SEUR,False
1268,SEUR,Locker,Privada,Parking,Barcelona,8930,Seur Locker Bsm Placa For,"Av. de Eduard Maristany, 4",41.4134449585788,2.22128488207995,SEUR,Lockers,Private,Parking,Barcelona,Seur Locker Bsm Placa For,"Av. de Eduard Maristany, 4",8930,,,,1,Locker,1,PUDO,SEUR,SEUR LOCKER BSM PLACA FOR,AV DE EDUARD MARISTANY 4,BAR_LOC_000192,2,2,True,False,False,False,False,False,False,False,1,Locker only,3,"Multiple companies, single service",2.63,1,High,InPost | SEUR,False
1269,SEUR,Locker,Privada,Service Station,Barcelona,8930,Seur Locker Galp Adria B,Carrer de Zorrilla SN,41.4276674561254,2.21034141228441,SEUR,Lockers,Private,Service Station,Barcelona,Seur Locker Galp Adria B,Carrer de Zorrilla SN,8930,,,,1,Locker,1,PUDO,SEUR,SEUR LOCKER GALP ADRIA B,CARRER DE ZORRILLA SN,BAR_LOC_001005,1,1,True,False,False,False,False,False,False,False,1,Locker only,1,Single record,0.0,1,High,SEUR,False
1270,SEUR,Locker,Privada,Premises,Barcelona,8930,Seur Locker Gs Envios Bad,"Av. de Juán XXIII, 8",41.4332792740725,2.21709040640723,SEUR,Lockers,Private,Premises,Barcelona,Seur Locker Gs Envios Bad,"Av. de Juán XXIII, 8",8930,,,,1,Locker,1,PUDO,SEUR,SEUR LOCKER GS ENVIOS BAD,AV DE JUAN XXIII 8,BAR_LOC_001006,1,1,True,False,False,False,False,False,False,False,1,Locker only,1,Single record,0.0,1,High,SEUR,False
1271,SEUR,Convenience Stores,Privada,Premises,Barcelona,8901,Tabacs Estanc Rambla,"Rambla Just Oliveras, 67",41.3633391580852,2.09999236604784,SEUR,Convenience stores,Private,Premises,Barcelona,Tabacs Estanc Rambla,"Rambla Just Oliveras, 67",8901,,,,7,Convenience Store,1,PUDO,SEUR,TABACS ESTANC RAMBLA,RAMBLA JUST OLIVERAS 67,BAR_LOC_000381,3,3,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",16.71,2,Medium,Amazon | InPost | SEUR,False
1272,SEUR,Locker,Privada,Supermarket,Barcelona,8901,Seur Locker Caprabo Bar,"Av. de Josep Tarradellas i Joan, 180",41.3641763956139,2.10430202454698,SEUR,Lockers,Private,Supermarket,Barcelona,Seur Locker Caprabo Bar,"Av. de Josep Tarradellas i Joan, 180",8901,,,,1,Locker,1,PUDO,SEUR,SEUR LOCKER CAPRABO BAR,AV DE JOSEP TARRADELLAS I JOAN 180,BAR_LOC_001007,2,2,True,False,False,False,False,False,False,False,1,Locker only,3,"Multiple companies, single service",23.56,2,Medium,SEUR | UPS,False
1273,SEUR,Convenience Stores,Privada,Premises,Barcelona,8901,Recambios Cazorla,"Carrer Bellavista, 33",41.361943867867,2.09641959400046,SEUR,Convenience stores,Private,Premises,Barcelona,Recambios Cazorla,"Carrer Bellavista, 33",8901,,,,7,Convenience Store,1,PUDO,SEUR,RECAMBIOS CAZORLA,CARRER BELLAVISTA 33,BAR_LOC_000737,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",16.27,2,Medium,Amazon | SEUR,False
1274,SEUR,Convenience Stores,Privada,Premises,Barcelona,8901,La Copi Hospitalet,"Carrer de Vilumara, 6",41.3614123906206,2.10483118269024,SEUR,Convenience stores,Private,Premises,Barcelona,La Copi Hospitalet,"Carrer de Vilumara, 6",8901,,,,7,Convenience Store,1,PUDO,SEUR,LA COPI HOSPITALET,CARRER DE VILUMARA 6,BAR_LOC_001008,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,SEUR,False
1275,SEUR,Convenience Stores,Privada,Premises,Barcelona,8901,Techno Claus,"Av. de Josep Tarradellas i Joan, 164",41.3643803716204,2.10677310080934,SEUR,Convenience stores,Private,Premises,Barcelona,Techno Claus,"Av. de Josep Tarradellas i Joan, 164",8901,,,,7,Convenience Store,1,PUDO,SEUR,TECHNO CLAUS,AV DE JOSEP TARRADELLAS I JOAN 164,BAR_LOC_000743,2,2,True,False,False,False,False,False,True,False,7,Multiple services,4,"Multiple companies, multiple services",10.24,1,High,Amazon | SEUR,False
1276,SEUR,Convenience Stores,Privada,Premises,Barcelona,8901,Re Emocio Art,"Carrer de Barcelona, 116",41.3603826819799,2.09805166140987,SEUR,Convenience stores,Private,Premises,Barcelona,Re Emocio Art,"Carrer de Barcelona, 116",8901,,,,7,Convenience Store,1,PUDO,SEUR,RE EMOCIO ART,CARRER DE BARCELONA 116,BAR_LOC_000383,3,3,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",8.39,1,High,Amazon | InPost | SEUR,False
1277,SEUR,Locker,Privada,Supermarket,Barcelona,8901,Seur Locker Lidl Hospital,"Carrer d'Enric Prat de la Riba, 168, 170",41.3617496050269,2.10700650811072,SEUR,Lockers,Private,Supermarket,Barcelona,Seur Locker Lidl Hospital,"Carrer d'Enric Prat de la Riba, 168, 170",8901,,,,1,Locker,1,PUDO,SEUR,SEUR LOCKER LIDL HOSPITAL,CARRER D ENRIC PRAT DE LA RIBA 168 170,BAR_LOC_001009,2,2,True,False,True,False,False,False,False,False,7,Multiple services,4,"Multiple companies, multiple services",4.86,1,High,Pudo | SEUR,False
1278,SEUR,Convenience Stores,Privada,Premises,Barcelona,8901,Estanco 5 Hospitalet,"Carrer d'Enric Prat de la Riba, 144",41.3626059123861,2.10858226032797,SEUR,Convenience stores,Private,Premises,Barcelona,Estanco 5 Hospitalet,"Carrer d'Enric Prat de la Riba, 144",8901,,,,7,Convenience Store,1,PUDO,SEUR,ESTANCO 5 HOSPITALET,CARRER D ENRIC PRAT DE LA RIBA 144,BAR_LOC_001010,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,SEUR,False
1279,SEUR,Convenience Stores,Privada,Premises,Barcelona,8901,Luna Telefonia,"Carrer Josep Maria de Sagarra, 36",41.3572689990065,2.09819075605444,SEUR,Convenience stores,Private,Premises,Barcelona,Luna Telefonia,"Carrer Josep Maria de Sagarra, 36",8901,,,,7,Convenience Store,1,PUDO,SEUR,LUNA TELEFONIA,CARRER JOSEP MARIA DE SAGARRA 36,BAR_LOC_000739,4,3,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",26.8,2,Medium,Amazon | Ctt Express | SEUR,False
1280,SEUR,Locker,Privada,Supermarket,Barcelona,8902,Seur Locker Lidl Hospital,"Carrer d'Amadeu Torner, 60",41.3624742544492,2.12275730963228,SEUR,Lockers,Private,Supermarket,Barcelona,Seur Locker Lidl Hospital,"Carrer d'Amadeu Torner, 60",8902,,,,1,Locker,1,PUDO,SEUR,SEUR LOCKER LIDL HOSPITAL,CARRER D AMADEU TORNER 60,BAR_LOC_001011,2,2,True,False,True,False,False,False,False,False,7,Multiple services,4,"Multiple companies, multiple services",18.38,2,Medium,Pudo | SEUR,False
1281,SEUR,Convenience Stores,Privada,Premises,Barcelona,8902,Peloperfect,"Carrer del Comerç, 72",41.3641479512748,2.12672559126485,SEUR,Convenience stores,Private,Premises,Barcelona,Peloperfect,"Carrer del Comerç, 72",8902,,,,7,Convenience Store,1,PUDO,SEUR,PELOPERFECT,CARRER DEL COMERC 72,BAR_LOC_000403,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",24.19,2,Medium,InPost | SEUR,False
1282,SEUR,Convenience Stores,Privada,Premises,Barcelona,8902,Xicmun Hospitalet,"Carrer Muns, 5",41.365816646767,2.12684201809649,SEUR,Convenience stores,Private,Premises,Barcelona,Xicmun Hospitalet,"Carrer Muns, 5",8902,,,,7,Convenience Store,1,PUDO,SEUR,XICMUN HOSPITALET,CARRER MUNS 5,BAR_LOC_001012,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,SEUR,False
1283,SEUR,Convenience Stores,Privada,Premises,Barcelona,8902,Europa Fira Moviles Y Loc,"Carrer de Natzaret, 40",41.3595417504786,2.12578826166079,SEUR,Convenience stores,Private,Premises,Barcelona,Europa Fira Moviles Y Loc,"Carrer de Natzaret, 40",8902,,,,7,Convenience Store,1,PUDO,SEUR,EUROPA FIRA MOVILES Y LOC,CARRER DE NATZARET 40,BAR_LOC_000413,8,7,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",25.97,2,Medium,Amazon | Dhl | Gls | InPost | Nacex | SEUR | UPS,False
1284,SEUR,Locker,Privada,Supermarket,Barcelona,8902,Seur Locker Caprabo Santa,"Carrer Santa Eulàlia, 51",41.3672718532232,2.12888507859336,SEUR,Lockers,Private,supermarket,Barcelona,Seur Locker Caprabo Santa,"Carrer Santa Eulàlia, 51",8902,,,,1,Locker,1,PUDO,SEUR,SEUR LOCKER CAPRABO SANTA,CARRER SANTA EULALIA 51,BAR_LOC_001013,2,2,True,False,False,False,False,False,False,False,1,Locker only,3,"Multiple companies, single service",38.79,3,Review,SEUR | UPS,True
1285,SEUR,Locker,Privada,Premises,Barcelona,8903,Seur Locker Suramericana,"Rambla Catalana, 75",41.3700785812733,2.1234946602113,SEUR,Lockers,Private,Premises,Barcelona,Seur Locker Suramericana,"Rambla Catalana, 75",8903,,,,1,Locker,1,PUDO,SEUR,SEUR LOCKER SURAMERICANA,RAMBLA CATALANA 75,BAR_LOC_000415,3,3,True,False,True,False,False,False,True,False,7,Multiple services,4,"Multiple companies, multiple services",20.4,2,Medium,InPost | Pudo | SEUR,False
1286,SEUR,Locker,Privada,Premises,Barcelona,8903,Seur Locker Buena Tinta S,"C. de Santiago Apóstol, 81",41.3695794893867,2.12497454852438,SEUR,Lockers,Private,Premises,Barcelona,Seur Locker Buena Tinta S,"C. de Santiago Apóstol, 81",8903,,,,1,Locker,1,PUDO,SEUR,SEUR LOCKER BUENA TINTA S,C DE SANTIAGO APOSTOL 81,BAR_LOC_000755,3,3,True,False,False,False,False,False,True,False,7,Multiple services,4,"Multiple companies, multiple services",17.41,2,Medium,Amazon | Ctt Express | SEUR,False
1287,SEUR,Convenience Stores,Privada,Premises,Barcelona,8903,Gs Envios Holanda,"C/ de Holanda, 50",41.3697064132933,2.12544965800109,SEUR,Convenience stores,Private,Premises,Barcelona,Gs Envios Holanda,"C/ de Holanda, 50",8903,,,,7,Convenience Store,1,PUDO,SEUR,GS ENVIOS HOLANDA,C DE HOLANDA 50,BAR_LOC_000754,4,3,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",17.24,2,Medium,Amazon | Ctt Express | SEUR,False
1288,SEUR,Locker,Privada,Premises,Barcelona,8903,Seur Locker Gs Envios Rie,"Carrer de la Riera Blanca, 118",41.3715695222988,2.12756811654585,SEUR,Lockers,Private,Premises,Barcelona,Seur Locker Gs Envios Rie,"Carrer de la Riera Blanca, 118",8903,,,,1,Locker,1,PUDO,SEUR,SEUR LOCKER GS ENVIOS RIE,CARRER DE LA RIERA BLANCA 118,BAR_LOC_001014,3,3,True,False,True,False,False,False,True,False,7,Multiple services,4,"Multiple companies, multiple services",10.48,1,High,Ctt Express | Pudo | SEUR,False
1289,SEUR,Locker,Privada,Premises,Barcelona,8903,Seur Locker Goldan Alimen,"Carrer de la Riera Blanca, 146",41.3708444048497,2.12897287182107,SEUR,Lockers,Private,Premises,Barcelona,Seur Locker Goldan Alimen,"Carrer de la Riera Blanca, 146",8903,,,,1,Locker,1,PUDO,SEUR,SEUR LOCKER GOLDAN ALIMEN,CARRER DE LA RIERA BLANCA 146,BAR_LOC_000417,5,5,True,False,True,False,False,False,True,False,7,Multiple services,4,"Multiple companies, multiple services",39.78,3,Review,Amazon | Ctt Express | InPost | Pudo | SEUR,True
1290,SEUR,Locker,Privada,Service Station,Barcelona,8903,Seur Locker E.S. Galp Co,"Collblanc K, 14",41.3760755741852,2.12086000076056,SEUR,Lockers,Private,Service Station,Barcelona,Seur Locker E.S. Galp Co,"Collblanc K, 14",8903,,,,1,Locker,1,PUDO,SEUR,SEUR LOCKER E S GALP CO,COLLBLANC K 14,BAR_LOC_001015,2,2,True,False,False,False,False,False,False,False,1,Locker only,3,"Multiple companies, single service",13.32,1,High,SEUR | UPS,False
1291,SEUR,Convenience Stores,Privada,Premises,Barcelona,8904,Animalades,"Carrer de Pujós, 27",41.3734813857767,2.1186586385152,SEUR,Convenience stores,Private,Premises,Barcelona,Animalades,"Carrer de Pujós, 27",8904,,,,7,Convenience Store,1,PUDO,SEUR,ANIMALADES,CARRER DE PUJOS 27,BAR_LOC_001016,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",12.19,1,High,Ctt Express | SEUR,False
1292,SEUR,Convenience Stores,Privada,Premises,Barcelona,8904,Mobile Experts,"Avinguda del Torrent Gornal, 68",41.3722614826758,2.11404578188143,SEUR,Convenience stores,Private,Premises,Barcelona,Mobile Experts,"Avinguda del Torrent Gornal, 68",8904,,,,7,Convenience Store,1,PUDO,SEUR,MOBILE EXPERTS,AVINGUDA DEL TORRENT GORNAL 68,BAR_LOC_000764,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",11.33,1,High,Amazon | SEUR,False
1293,SEUR,Convenience Stores,Privada,Premises,Barcelona,8904,Art Y Crafts,"Carrer Farnés, 8",41.3755615864812,2.1165207504873,SEUR,Convenience stores,Private,Premises,Barcelona,Art Y Crafts,"Carrer Farnés, 8",8904,,,,7,Convenience Store,1,PUDO,SEUR,ART Y CRAFTS,CARRER FARNES 8,BAR_LOC_001017,3,3,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",10.35,1,High,Nacex | SEUR | UPS,False
1294,SEUR,Convenience Stores,Privada,Premises,Barcelona,8904,Gs Envios Cl Mas,"C Mas, 81",41.3714629869259,2.11992205472198,SEUR,Convenience stores,Private,Premises,Barcelona,Gs Envios Cl Mas,"C Mas, 81",8904,,,,7,Convenience Store,1,PUDO,SEUR,GS ENVIOS CL MAS,C MAS 81,BAR_LOC_000766,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",13.8,1,High,Amazon | SEUR,False
