Company,Type,Infrastructure,Type Infrastructure,City,Zip Code,Location,Address,Latitude,Longitude
INPOST,Lockers,Private,Service Station,Madrid,28036,24/7 Gasolinera Repsol,"P.º de La Habana, 168",40.45945809,-3.681402706
INPOST,Lockers,Public,Parking,Madrid,28036,Locker 24/7 Emt Mad Nuestra Sen,"C. de la Hiedra, 26",40.47237332,-3.679144967
INPOST,Convenience stores,Private,Premises,Madrid,28037,Agh Fotodigital,"C. de la Virgen de la Oliva, 2",40.43077382,-3.626391727
INPOST,Lockers,Private,Parking,Madrid,28037,Locker 24/7 Indigo Avalon,"C. de Santa Leonor, 65",40.43311521,-3.628172565
INPOST,Convenience stores,Private,Premises,Madrid,28037,Multishop,"C. de Cronos, 10",40.43686708,-3.620306664
INPOST,Convenience stores,Private,Premises,Madrid,28037,Hangover,"C. de los Hermanos García Noblejas, 41",40.43199217,-3.633327916
INPOST,Convenience stores,Private,Premises,Madrid,28037,Agencia De Viajes,"C. de Argos, 9",40.43701308,-3.635414712
INPOST,Convenience stores,Private,Premises,Madrid,28037,Faces Solutions,"C. de Pepe Isbert, 12, bajo, local A",40.42270516,-3.627570647
INPOST,Lockers,Private,Premises,Madrid,28037,Locker Super Dia Pobladura Del,"C. de Pobladura del Valle, 6",40.4228307,-3.624463181
INPOST,Convenience stores,Private,Premises,Madrid,28037,Autoescuela Punto,"C. de la Fotografía, 8",40.42447843,-3.622895738
INPOST,Convenience stores,Private,Premises,Madrid,28037,Modas Martinez,"C. de Amposta, 14",40.42694247,-3.622025714
INPOST,Lockers,Private,Premises,Madrid,28037,Market La Esquina 38,"C. de los Tejedores, 39",40.42907738,-3.619278211
INPOST,Convenience stores,Private,Service Station,Madrid,28037,Locker 24/7 Galp Ctra Ajalvir V,"Av. de Arcentales, 7",40.42664666,-3.626108021
INPOST,Convenience stores,Private,Premises,Madrid,28037,Frutas Y Verduras Chinchon,"C. de Alconera, 7",40.43122592,-3.618205701
INPOST,Convenience stores,Private,Premises,Madrid,28038,Papeleri Libreria La Karmela,"C. de Humanes, 5",40.39568516,-3.649414966
INPOST,Convenience stores,Private,Premises,Madrid,28038,Fusion Latina,"Av. de la Albufera, 173",40.39197962,-3.655091103
INPOST,Lockers,Private,Parking,Madrid,28038,Locker 24/7 Grupo Bolton Parkin,"C. de Josefa Díaz, 4",40.39360434,-3.657660181
INPOST,Convenience stores,Private,Premises,Madrid,28038,Jd Marquita,"Calle del Dr. Lozano, 16",40.40330094,-3.659730468
INPOST,Convenience stores,Private,Premises,Madrid,28038,Envios Caribe,"C. Picos de Europa, 9",40.39569508,-3.662257503
INPOST,Convenience stores,Private,Premises,Madrid,28038,Multifoto,"C. Diego Manchado, 25",40.39008944,-3.647554672
INPOST,Lockers,Private,Premises,Madrid,28038,Locker Locutorio Geomil,"Av. de Peña Prieta, 75",40.40358856,-3.663008414
INPOST,Convenience stores,Private,Premises,Madrid,28038,Antonio Aguado Gil,"C. de San Claudio, 53",40.39055081,-3.639599279
INPOST,Convenience stores,Private,Premises,Madrid,28038,Peluqueria Y Estetica Lilas,"C. de San Claudio, 146",40.38958134,-3.640455073
INPOST,Convenience stores,Private,Premises,Madrid,28038,Alpefpre,"C/ de León Felipe, 18",40.38764799,-3.636357945
INPOST,Lockers,Private,Premises,Madrid,28038,Locker 24/7 Lavalava Av Albufer,"Av. de la Albufera, 309",40.38460142,-3.632999545
INPOST,Convenience stores,Private,Premises,Madrid,28039,Tintoreria Capricho,"C/ de Sánchez Preciado, 27",40.45972021,-3.711342536
INPOST,Convenience stores,Private,Premises,Madrid,28039,Creaciones Slenny,"C. de Francos Rodríguez, 58",40.45739391,-3.707037024
INPOST,Convenience stores,Private,Premises,Madrid,28039,Hidroseco,"C. de Numancia, 6",40.45443947,-3.712307674
INPOST,Lockers,Private,Service Station,Madrid,28039,24/7 Gasolinera Repsol,"C. de Ofelia Nieto, 64",40.46158507,-3.70854188
INPOST,Convenience stores,Private,Premises,Madrid,28039,Panaderia Rojas,"C. de Isla de la Gomera, 6",40.46146264,-3.707732036
INPOST,Convenience stores,Private,Premises,Madrid,28039,Locutorio El Grande,"C. de Jerónima Llorente, 8",40.45638165,-3.7056269
INPOST,Convenience stores,Private,Premises,Madrid,28039,Regalos Y Decoracion Bambu,"C. de Francos Rodríguez, 18",40.45629302,-3.704861752
INPOST,Convenience stores,Private,Premises,Madrid,28039,Bioclub,"Av. del Dr. Federico Rubio y Galí, 32",40.45115737,-3.709340629
INPOST,Convenience stores,Private,Premises,Madrid,28039,Locutorio El Grande,"C. de Almansa, 21",40.44892038,-3.705622223
INPOST,Convenience stores,Private,Premises,Madrid,28039,Latin Travel,"Calle de Sta Juliana, 7",40.45257166,-3.704123461
INPOST,Convenience stores,Private,Premises,Madrid,28039,Lanas Adriana,"C. de Artajona, 43",40.46543952,-3.717724381
INPOST,Convenience stores,Private,Premises,Madrid,28039,Locutorio El Grande,"C. de Juan Pantoja, 13",40.45011506,-3.704935206
INPOST,Convenience stores,Private,Premises,Madrid,28039,Kurama,"C. de Valderrodrigo, 45",40.47032527,-3.718912877
INPOST,Convenience stores,Private,Premises,Madrid,28039,Estanco Exp16,"C. de Valdesangil, 26",40.4683759,-3.717020112
INPOST,Lockers,Private,Service Station,Madrid,28040,Locker 24/7 Repsol Cred Hipodro,"A-6, P.K. 8,00 D, Moncloa - Aravaca",40.46123859,-3.757879135
INPOST,Lockers,Private,Parking,Madrid,28040,Locker 24/7 Parking Beatriz De,"C. de Beatriz de Bobadilla, 6",40.44720053,-3.713951362
INPOST,Lockers,Private,Service Station,Madrid,28041,Locker 24/7 Repsol Cred Avda An,"A-4, P.K. 6,70 D, Usera",40.36658257,-3.694508904
INPOST,Convenience stores,Private,Premises,Madrid,28041,Asesoria Latina,"Av. de la Perla, 13",40.37165373,-3.694009614
INPOST,Convenience stores,Private,Premises,Madrid,28041,Libreria 7 Colores,"C. Fitero, 3C",40.3721711,-3.693463126
INPOST,Convenience stores,Private,Premises,Madrid,28041,Ferreteria Gamero,"C. de la del Manojo de Rosas, 44",40.35928449,-3.697530231
INPOST,Convenience stores,Private,Premises,Madrid,28041,Udaco Avda De Los Fueros,"Av. de los Fueros, 30",40.37047022,-3.690424552
INPOST,Convenience stores,Private,Premises,Madrid,28041,Peluqueria Colores,"C. de la Mezquita, 16",40.3736645,-3.691312738
INPOST,Lockers,Private,Premises,Madrid,28041,Locker Ms Locutorio,"Av. de la Verbena de la Paloma, 23",40.35905329,-3.695850095
INPOST,Convenience stores,Private,Premises,Madrid,28041,Ferreteria Jm,"Pl. Asambleas, 1",40.36889331,-3.708021671
INPOST,Convenience stores,Private,Premises,Madrid,28041,Expofotshop,"Av. de Orovilla, 46",40.36039751,-3.689973765
INPOST,Convenience stores,Private,Premises,Madrid,28041,Uni Mas,"C. Rutilo, 21",40.36679772,-3.686295216
INPOST,Convenience stores,Private,Premises,Madrid,28041,Khan Multan,"C. Pan y Toros, 11",40.36027801,-3.694449161
INPOST,Convenience stores,Private,Premises,Madrid,28041,Astenet Informatica Sl,"C. de la Alegría de la Huerta, 12",40.35523661,-3.695737068
INPOST,Convenience stores,Private,Premises,Madrid,28041,Estanco Madrid 628,"C. de Villajoyosa, 99",40.35406755,-3.690796873
INPOST,Convenience stores,Private,Premises,Madrid,28041,Farmacia El Espinillo,"Ctra. Villaverde a Vallecas, 29",40.35763112,-3.685525535
INPOST,Convenience stores,Private,Premises,Madrid,28041,Cafeteria Restaurante Vertice,"Calle de Antonio López, 249",40.37738067,-3.694453124
INPOST,Convenience stores,Private,Premises,Madrid,28041,Locutorio Lym,"C. Alcocer, Villaverde",40.34995848,-3.700340009
INPOST,Convenience stores,Private,Premises,Madrid,28041,Fruteria Orcasitas,"C. de Guetaria, 84",40.3693197,-3.716049874
INPOST,Convenience stores,Private,Premises,Madrid,28041,Tintoreria Elite Orcasitas,"C. de Guetaria, 102",40.36668952,-3.715896363
INPOST,Convenience stores,Private,Premises,Madrid,28042,Herbolario Ortopedia Neovitale,"Av. de Logroño, 104",40.46956311,-3.581014336
INPOST,Lockers,Private,Service Station,Madrid,28042,Locker 24/7 Galp Barajas Aeropu,"Camino Cuartel, 9",40.46814533,-3.578832177
INPOST,Lockers,Private,Supermarket,Madrid,28042,Locker Supermercado Dia Avenida,"Av. General, 29",40.47242841,-3.578858986
INPOST,Convenience stores,Private,Premises,Madrid,28042,La Pinata,"C. de Algemesí, 56",40.47276051,-3.580668651
INPOST,Convenience stores,Private,Premises,Madrid,28042,Eben Ezer Bazar,"C. de la Botica, 12",40.473202,-3.578803007
INPOST,Convenience stores,Private,Premises,Madrid,28042,Maison De Fruits,"Pl. Mayor de Barajas, 15",40.47396519,-3.577085736
INPOST,Convenience stores,Private,Premises,Madrid,28042,Comercial Barajas,"C. Alaró, 7",40.47123442,-3.582646103
INPOST,Convenience stores,Private,Premises,Madrid,28042,Fotografia Yenes,"P.º de la Alameda de Osuna, 71",40.45778744,-3.590607673
INPOST,Convenience stores,Private,Premises,Madrid,28042,Mini Market Vida Feliz,"C. del Sándalo, 5",40.45288926,-3.616055484
INPOST,Convenience stores,Private,Premises,Madrid,28042,Ferreteria Ema,"C. del Balandro, 39",40.45432428,-3.591140744
INPOST,Convenience stores,Private,Premises,Madrid,28043,Perla Y Chocolate,"Calle Nápoles, 53",40.46041635,-3.647603275
INPOST,Convenience stores,Private,Premises,Madrid,28043,Ok Mascota Hortaleza,"Carr. de Canillas, 45",40.4639139,-3.646534524
INPOST,Convenience stores,Private,Premises,Madrid,28043,Alfilbe Canillas,"Carr. de Canillas, 142",40.46507973,-3.638934253
INPOST,Convenience stores,Private,Premises,Madrid,28043,Libreria Papeleria Unipa,"Calle de Calanda, 1",40.46141395,-3.645248219
INPOST,Lockers,Private,Service Station,Madrid,28043,Locker 24/7 Shell Machupichu,"Av. de Machupichu, 105",40.46501754,-3.636146334
INPOST,Lockers,Private,Parking,Madrid,28043,Locker24/7 Bolton Lopez De Hoyo,"C. de López de Hoyos, 299",40.45820422,-3.660539917
INPOST,Convenience stores,Private,Premises,Madrid,28043,Foto Express 450,"C. de López de Hoyos, 450",40.46801032,-3.653197666
INPOST,Lockers,Private,Mall,Madrid,28043,Locker Cc Palacio De Hielo Acce,"C. de Silvano, 77",40.46351568,-3.636941529
INPOST,Convenience stores,Private,Premises,Madrid,28043,Color Y Unas,"C. Emigrantes, 13",40.46785736,-3.637973882
INPOST,Convenience stores,Private,Premises,Madrid,28043,Papeleria Hatillo De Cartama,"C. de Torrelaguna, 70",40.45005012,-3.657728472
INPOST,Convenience stores,Private,Premises,Madrid,28043,Estanco Villa Rosa,"C. Motilla del Palancar, 8",40.4657481,-3.631990681
INPOST,Convenience stores,Private,Premises,Madrid,28043,Estanco 13,"C. de Silvano, 158",40.46272867,-3.628218026
INPOST,Convenience stores,Private,Premises,Madrid,28043,Look Find Conde Orgaz,"Av. de Machupichu, 23",40.45845471,-3.625896475
INPOST,Convenience stores,Private,Premises,Madrid,28044,Ciber Space,"C. de Valle Inclán, 40",40.37961298,-3.772870624
INPOST,Convenience stores,Private,Premises,Madrid,28044,Gespain Actividades Inmobiliari,"C. de José de Cadalso, 53",40.37729917,-3.767924557
INPOST,Convenience stores,Private,Premises,Madrid,28044,Burman,"Av de la Aviación, 99",40.37461788,-3.771399484
INPOST,Convenience stores,Private,Premises,Madrid,28044,Perfumeria Drogueria,"C. de Navalmoral de la Mata, 38",40.37664284,-3.777323747
INPOST,Convenience stores,Private,Premises,Madrid,28044,Locutorio Carlita,"C. de Oliva de Plasencia, 1",40.37870998,-3.779288318
INPOST,Convenience stores,Private,Premises,Madrid,28044,Cristaleria Aluche Ii,"Av. de Las Águilas, 60",40.38228824,-3.779184394
INPOST,Lockers,Private,Supermarket,Madrid,28044,Locker Supermercado Dia Calle D,"C. del Jacobeo, 3",40.37258093,-3.761923274
INPOST,Convenience stores,Private,Premises,Madrid,28044,Damar Natura Herbolario,"C. de Aguilar del Río, 2",40.37158522,-3.759375049
INPOST,Convenience stores,Private,Premises,Madrid,28044,Aromas Artesanales Aluche,"Av. de los Poblados, 58",40.38593353,-3.763038737
INPOST,Convenience stores,Private,Premises,Madrid,28044,Locutorio Internet Emperatriz,"Pl. de la Emperatriz, 14",40.37401081,-3.751671312
INPOST,Convenience stores,Private,Premises,Madrid,28044,The Fox,"C. Alfredo Aleix, 9",40.36872375,-3.755212159
INPOST,Convenience stores,Private,Premises,Madrid,28044,Ferreteria Simarsan,"C. de la Ciruela, 1",40.37210009,-3.749459407
INPOST,Convenience stores,Private,Premises,Madrid,28044,Pastel Y Miga,"Av. de Carabanchel Alto, 110",40.36673286,-3.753619313
INPOST,Lockers,Private,Premises,Madrid,28044,Locker 24/7 Mega Autolavados,"C. de Isabel Patacón, 15",40.37018985,-3.7484042
INPOST,Convenience stores,Private,Premises,Madrid,28045,Dulces La Ciudad,"C. de Embajadores, 208",40.39098125,-3.692813533
INPOST,Lockers,Private,Supermarket,Madrid,28045,Locker Supermercado Dia C/ Juan,"C. de Juan de Vera, 6",40.39621788,-3.693222858
INPOST,Lockers,Private,Premises,Madrid,28045,Locker Money Exchange Delicias,"Paseo de las Delicias, 146",40.39238566,-3.695183086
INPOST,Convenience stores,Private,Premises,Madrid,28045,Repair World Store,"Paseo de las Delicias, 132",40.39338885,-3.694999995
INPOST,Convenience stores,Private,Premises,Madrid,28045,Papeleria El Inca,"Pl. de Rutilio Gaci, 8",40.39482608,-3.696460122
INPOST,Convenience stores,Private,Premises,Madrid,28045,Rue Du Blond,"C. de Embajadores, 152",40.39697231,-3.696896811
INPOST,Convenience stores,Private,Premises,Madrid,28045,Sv Moda Y Complementos,"C. de la Batalla del Salado, 45",40.39848259,-3.696227497
INPOST,Convenience stores,Private,Premises,Madrid,28045,Expendeduria 538 Madrid,"Glorieta Sta. María de la Cabeza, 7",40.40061431,-3.698690391
INPOST,Convenience stores,Private,Premises,Madrid,28045,Centro Esoterico Shaddai,"Calle del Gral. Palanca, 24",40.39935995,-3.697462165
INPOST,Lockers,Private,Supermarket,Madrid,28045,Locker Supermercado Dia Plaza L,"Pl. Luca de Tena, 3",40.402383,-3.693093682
INPOST,Lockers,Private,Premises,Madrid,28045,Locker Speed Queen Aguilon,"C. de Aguilón, 4",40.39745313,-3.701563442
INPOST,Convenience stores,Private,Premises,Madrid,28045,Bambu Tintoreria,"C. de Embajadores, 128",40.39943504,-3.698475782
INPOST,Convenience stores,Private,Premises,Madrid,28045,Locutorio Talal 1,"C. de la Batalla del Salado, 14",40.40284358,-3.696089536
INPOST,Convenience stores,Private,Premises,Madrid,28045,Foto Sur Digital,"P.º de Sta. María de la Cabeza, 74",40.39967283,-3.701054442
INPOST,Convenience stores,Private,Premises,Madrid,28045,Levaduramadre Calle De Bustamen,"C. de Bustamante, 30",40.40047672,-3.68644781
INPOST,Convenience stores,Private,Premises,Madrid,28045,Nutricion Bronce,P.º de Sta. María de la Cabeza,40.40254592,-3.698352401
INPOST,Lockers,Private,Public Infrastructure,Madrid,28045,Locker Estacion Sur De Autobuse,"C. de Méndez Álvaro, 83",40.39498725,-3.677823684
INPOST,Convenience stores,Private,Premises,Madrid,28046,Vuelacar,"C. de Mauricio Legendre, 15",40.4707278,-3.686589473
INPOST,Convenience stores,Private,Premises,Madrid,28046,Chevere Cargo,"C. de Mauricio Legendre, 7",40.46953929,-3.687000733
INPOST,Lockers,Private,Parking,Madrid,28046,Locker 24/7 Indigo Plaza Castil,"P.º de la Castellana, 193",40.46792426,-3.689569043
INPOST,Convenience stores,Private,Premises,Madrid,28047,Estanco 729,"C. de Cuart de Poblet, 65",40.39673661,-3.748704572
INPOST,Convenience stores,Private,Premises,Madrid,28047,Andalucia Sol Perfumeria Drogue,"C. de la Duquesa de Parcent, 2",40.39581475,-3.743968525
INPOST,Convenience stores,Private,Premises,Madrid,28047,Estanco Y Regalos,"Cl. de los Yébenes, 159",40.39325841,-3.751599995
INPOST,Convenience stores,Private,Premises,Madrid,28047,Fotocopias Aluche,"C. de Illescas, 187",40.39196236,-3.754167758
INPOST,Convenience stores,Private,Premises,Madrid,28047,Autoescuela Maqueda Los Yebenes,"Cl. de los Yébenes, 148",40.39074133,-3.75186654
INPOST,Convenience stores,Private,Premises,Madrid,28047,Fotocopias Animo,"C. de Camarena, 104",40.39254596,-3.757113038
INPOST,Lockers,Private,Parking,Madrid,28047,Locker 24/7 Parking Gomez Ulla,"Calle Carlos Domingo, 5",40.39061928,-3.744060053
INPOST,Convenience stores,Private,Premises,Madrid,28047,Decomisos Bazar Aluche,"C. de Camarena, 222",40.38858807,-3.756279961
INPOST,Convenience stores,Private,Premises,Madrid,28047,Loterias Latina,"C. de Latina, 18",40.40148096,-3.751468355
INPOST,Convenience stores,Private,Premises,Madrid,28047,Cristaleria Aluche I,"C. de Camarena, 235",40.38640374,-3.757082054
INPOST,Lockers,Private,Premises,Madrid,28047,Locker Locutorio Shati Telecom,"C. del Espinar, 3",40.38762669,-3.744964102
INPOST,Convenience stores,Private,Premises,Madrid,28047,Remesas Ayubi,"C. Guabairo, 2",40.38770764,-3.745372111
INPOST,Convenience stores,Private,Premises,Madrid,28047,Ddetalles,"C. de Ocaña, 46",40.38521834,-3.753469121
INPOST,Convenience stores,Private,Premises,Madrid,28047,Restaurante Solanito,"C. de Pablo Sarasate, 6",40.40519536,-3.731243142
INPOST,Convenience stores,Private,Premises,Madrid,28047,Papeleria Libreria De Colores,"C. Jacobinia, 20",40.37710873,-3.749987233
INPOST,Convenience stores,Private,Premises,Madrid,28048,Estanco El Pardo,"C. Carboneros, 2",40.52036956,-3.778036204
INPOST,Convenience stores,Private,Premises,Madrid,28049,Sely Montecarmelo,"Av. del Monasterio de El Escorial, 43, local 4",40.50526599,-3.699481904
INPOST,Convenience stores,Private,Premises,Madrid,28050,Telelavo Las Tablas,"Av. del Camino de Santiago, 15",40.49810602,-3.674678096
INPOST,Lockers,Private,Service Station,Madrid,28050,Locker 24/7 Repsol Cred Gpv Las,C. del Abetal,40.50141595,-3.66282226
INPOST,Convenience stores,Private,Premises,Madrid,28050,Aldeadulce Y Mas,"C. de Furelos, 3",40.50680762,-3.664925142
INPOST,Lockers,Private,Supermarket,Madrid,28050,Locker Dia Calle De Castiello D,"C. de Castiello de Jaca, 21",40.50464837,-3.676758151
INPOST,Convenience stores,Private,Premises,Madrid,28050,Sely Beauty Concept,"P.º de la Tierra de Melide, 38",40.5114817,-3.66941506
INPOST,Convenience stores,Private,Premises,Madrid,28050,Multitienda Alimentacion,"C. de Isabel Clara Eugenia, 49",40.49497307,-3.654519403
INPOST,Convenience stores,Private,Premises,Madrid,28050,Estanco Sanchinarro,"C. de Américo Castro, 12",40.49414082,-3.655989054
INPOST,Convenience stores,Private,Premises,Madrid,28050,El Taller De Rafael,"C. de la Princesa de Éboli, 9",40.48797765,-3.656766571
INPOST,Lockers,Private,Service Station,Madrid,28050,Locker 24/7 Shell Las Tablas,"Av. de Santo Domingo de la Calzada, 10",40.5087398,-3.678696559
INPOST,Lockers,Private,Parking,Madrid,28050,Locker 24/7 Indigo Co Manoteras,"Av. de Manoteras, 40",40.48646034,-3.666090757
INPOST,Lockers,Public,Parking,Madrid,28050,Locker 24/7 Emt Parking Fuente,"Av. de Manoteras, 1D",40.48492481,-3.664601094
INPOST,Lockers,Private,Service Station,Madrid,28050,Locker 24/7 Galp Sanchinarro,"Av. de Niceto Alcalá Zamora, 20",40.49417215,-3.648173842
INPOST,Convenience stores,Private,Premises,Madrid,28051,Merca Oasis,"Av de las Suertes, 98",40.36266693,-3.591896244
INPOST,Convenience stores,Private,Premises,Madrid,28051,El Yaque Market,"C. de José Tamayo, 17",40.36682501,-3.600013232
INPOST,Convenience stores,Private,Premises,Madrid,28051,Expendeduria 899,"Av. del Ensanche de Vallecas, 25",40.37162545,-3.61076482
INPOST,Convenience stores,Private,Premises,Madrid,28051,Risbar Sl,"Calle Baños de Valdearados, 10",40.36799153,-3.61091349
INPOST,Lockers,Private,Service Station,Madrid,28051,Locker 24/7 Galp Madrid Valleca,"Av. del Mayorazgo, 20",40.36965529,-3.631537339
INPOST,Convenience stores,Private,Premises,Madrid,28052,Megafruta,"Av. de Miguel Delibes, 25",40.40654316,-3.561993965
INPOST,Convenience stores,Private,Premises,Madrid,28052,Peludos Del Canaveral,"C. Victoria Kent,",40.40284125,-3.563641422
INPOST,Lockers,Private,Service Station,Madrid,28052,Locker 24/7 Repsol Cred Vicalva,"CR M-214 P.K, 4,60 D",40.39881178,-3.589841482
INPOST,Lockers,Private,Service Station,Madrid,28053,Locker 24/7 Repsol Cred Mercama,"Mercamadrid, S.A., C. 11, 3",40.35587323,-3.669219855
INPOST,Convenience stores,Private,Premises,Madrid,28053,Modas Alicia,"C. Campiña, 4",40.37981653,-3.670972639
INPOST,Convenience stores,Private,Premises,Madrid,28053,Iris Tienda Vaquero,"C. Sierra de Contraviesa, 24",40.38398753,-3.671327198
INPOST,Convenience stores,Private,Premises,Madrid,28053,Alimentacion Dtodo,"Av del Monte Igueldo, 108",40.39077367,-3.671187783
INPOST,Convenience stores,Private,Premises,Madrid,28053,Pasteleria Cafeteria Luque,"C/ de Sierra Carbonera, 18",40.39322806,-3.663891771
INPOST,Convenience stores,Private,Premises,Madrid,28053,Atemprana Ortopedia,"C. de Eduardo Sanz, 14",40.39269234,-3.669372515
INPOST,Convenience stores,Private,Premises,Madrid,28054,Loterias Y Prensa La Fabrica De,"Av. de la Peseta, 58",40.36236973,-3.75655982
INPOST,Convenience stores,Private,Premises,Madrid,28054,Estanco 903 Madrid,"Av. de Carabanchel Alto, 136",40.36423776,-3.75393886
INPOST,Lockers,Private,Supermarket,Madrid,28054,Locker Supermercado Dia C/ Piqu,"C. Piqueñas, 8",40.36816822,-3.759126291
INPOST,Lockers,Private,Service Station,Madrid,28054,Locker 24/7 Repsol Cred Pau Car,"Av. de la Peseta, 6",40.368771,-3.765759479
INPOST,Lockers,Public,Mall,Madrid,28054,Locker Cc Islazul,"C. de la Calderilla, 1",40.36390669,-3.73743864
INPOST,Lockers,Private,Service Station,Madrid,28054,Locker 24/7 Shell Avda Aviacion,"Av de la Aviación, 26",40.37434374,-3.773917358
INPOST,Lockers,Private,Service Station,Madrid,28054,Locker 24/7 Es Low Cost Repost,"C. Hilario Herranz Establos, 20",40.3727875,-3.729170009
INPOST,Convenience stores,Private,Premises,Madrid,28055,La Cava De Valdebebas Expendedu,"Av. de Manuel Fraga Iribarne, 38",40.48885598,-3.608037412
INPOST,Convenience stores,Private,Premises,Madrid,28055,Farmacia Valdepuente,"C. de José Antonio Fernández Ordóñez, 45",40.49180639,-3.607721245
INPOST,Lockers,Private,Service Station,Madrid,28055,Locker 24/7 Shell La Moraleja,"C/ Francisco Javier Saenz De Oiza, Gta. de Juan de Haro, 5",40.49810785,-3.626251733
INPOST,Lockers,Private,Service Station,Madrid,28055,Locker 24/7 Shell Parque Forest,"Gta. de José Luis Fernández del Amo, Sn",40.48574202,-3.643335947
CORREOS,LSP PUDOs,Public,Public facility,Madrid,28001,Correos Madrid Sucursal 1,"C. de Villanueva, 30",40.42238953,-3.68495079
CORREOS,Lockers,Public,Public facility,Madrid,28001,Correos Madrid Sucursal 1,"C. de Villanueva, 30",40.42238953,-3.68495079
CORREOS,Lockers,Private,Supermarket,Madrid,28001,Carrefour Express,"Calle de Castelló, 36",40.42729525,-3.681402525
CORREOS,Lockers,Private,Supermarket,Madrid,28001,Carrefour Express,"Calle Hermosilla, 28",40.42631963,-3.68463779
CORREOS,Lockers,Public,Mall,Madrid,28002,Mercado De Prosperidad,"C. de López de Hoyos, 81",40.44495512,-3.674207829
CORREOS,LSP PUDOs,Public,Public facility,Madrid,28002,Correos Madrid Sucursal 13,"Av. de América, 3",40.43842007,-3.677281722
